"household_code","interview_date","id","crop","trans","quantity","value"
"TZKIMS04",6/22/2015,"CROP02 (Maize)",5,5,480,140000
"TZKIMS04",8/1/2014,"CROP03 (Cabbage)",11,1,2,1000
"TZKIMS04",8/1/2014,"CROP03 (Cabbage)",11,5,2,1000
"TZKIMS04",9/16/2014,"CROP03 (Cabbage)",12,1,1,1000
"TZKIMS04",9/16/2014,"CROP03 (Cabbage)",12,5,1,1000
"TZKIMS04",10/6/2014,"CROP03 (Cabbage)",11,1,2,1000
"TZKIMS04",10/6/2014,"CROP03 (Cabbage)",11,5,2,1000
"TZKIMS04",10/22/2014,"CROP03 (Cabbage)",11,6,1,500
"TZKIMS04",10/22/2014,"CROP03 (Cabbage)",11,5,1,500
"TZKIMS04",11/20/2014,"CROP03 (Cabbage)",11,1,2,1000
"TZKIMS04",11/20/2014,"CROP03 (Cabbage)",11,5,3,1500
"TZKIMS04",11/20/2014,"CROP03 (Cabbage)",11,2,1,500
"TZKIMS04",9/16/2014,"CROP04 (Spinach)",11,5,1,500
"TZKIMS04",9/16/2014,"CROP04 (Spinach)",11,2,1,500
"TZKIMS04",2/4/2015,"CROP04 (Spinach)",11,5,10,5000
"TZKIMS04",2/4/2015,"CROP04 (Spinach)",11,1,10,5000
"TZKIMS04",10/22/2014,"CROP05 (Eggs)",3,5,3,750
"TZKIMS04",10/22/2014,"CROP05 (Eggs)",3,1,3,750
"TZKIMS05",7/31/2014,"CROP01 (Maize)",5,5,30,9000
"TZKIMS05",8/13/2014,"CROP01 (Maize)",5,5,120,35000
"TZKIMS05",8/27/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS05",9/10/2014,"CROP01 (Maize)",5,1,10,3000
"TZKIMS05",9/10/2014,"CROP01 (Maize)",5,6,20,5000
"TZKIMS05",10/8/2014,"CROP01 (Maize)",5,1,40,12000
"TZKIMS05",10/22/2014,"CROP01 (Maize)",5,1,30,9000
"TZKIMS05",10/22/2014,"CROP01 (Maize)",5,6,20,6000
"TZKIMS05",11/6/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS05",5/29/2015,"CROP01 (Maize)",5,5,12,800
"TZKIMS05",5/29/2015,"CROP01 (Maize)",5,1,12,800
"TZKIMS05",6/24/2015,"CROP01 (Maize)",5,5,40,12000
"TZKIMS05",7/1/2014,"CROP02 (Potatoes)",9,3,10,1500
"TZKIMS05",7/16/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS05",8/13/2014,"CROP02 (Potatoes)",9,5,60,9000
"TZKIMS05",8/13/2014,"CROP02 (Potatoes)",9,6,50,7500
"TZKIMS05",8/13/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS05",8/27/2014,"CROP02 (Potatoes)",9,5,120,45000
"TZKIMS05",8/27/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",8/27/2014,"CROP02 (Potatoes)",9,6,120,45000
"TZKIMS05",10/22/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",10/22/2014,"CROP02 (Potatoes)",9,6,20,2500
"TZKIMS05",10/22/2014,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS05",11/6/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS05",11/6/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS05",12/3/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS05",12/3/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",12/17/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS05",12/17/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",1/14/2015,"CROP02 (Potatoes)",9,5,4680,1365000
"TZKIMS05",1/14/2015,"CROP02 (Potatoes)",9,6,4680,1365000
"TZKIMS05",2/2/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS05",2/2/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",2/18/2015,"CROP02 (Potatoes)",9,5,160,39000
"TZKIMS05",2/18/2015,"CROP02 (Potatoes)",9,6,120,33000
"TZKIMS05",2/18/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS05",3/4/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",3/4/2015,"CROP02 (Potatoes)",9,6,40,5000
"TZKIMS05",3/4/2015,"CROP02 (Potatoes)",9,5,80,11000
"TZKIMS05",4/15/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS05",4/15/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS05",4/30/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS05",4/30/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS05",5/17/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",5/17/2015,"CROP02 (Potatoes)",9,6,80,12000
"TZKIMS05",5/17/2015,"CROP02 (Potatoes)",9,5,120,3000
"TZKIMS05",5/29/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS05",5/29/2015,"CROP02 (Potatoes)",9,5,80,12000
"TZKIMS05",5/29/2015,"CROP02 (Potatoes)",9,6,60,8000
"TZKIMS06",7/24/2014,"CROP01 (Maize)",5,1,40,12000
"TZKIMS06",7/24/2014,"CROP01 (Maize)",5,5,100,30000
"TZKIMS06",8/7/2014,"CROP01 (Maize)",5,1,10,3000
"TZKIMS06",8/7/2014,"CROP01 (Maize)",5,5,120,36000
"TZKIMS06",8/22/2014,"CROP01 (Maize)",5,2,10,3000
"TZKIMS06",1/6/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS06",2/5/2015,"CROP01 (Maize)",5,1,40,12000
"TZKIMS06",4/3/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS06",5/27/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS06",6/13/2015,"CROP01 (Maize)",5,5,40,12000
"TZKIMS06",7/11/2014,"CROP02 (Potatoes)",9,5,3000,786000
"TZKIMS06",7/11/2014,"CROP02 (Potatoes)",9,6,3000,786000
"TZKIMS06",8/22/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS06",8/22/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS06",9/5/2014,"CROP02 (Potatoes)",9,1,15,2250
"TZKIMS06",9/5/2014,"CROP02 (Potatoes)",9,2,5,750
"TZKIMS06",1/6/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS06",1/21/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS06",1/21/2015,"CROP02 (Potatoes)",9,6,120,30000
"TZKIMS06",1/21/2015,"CROP02 (Potatoes)",9,5,140,33000
"TZKIMS06",2/5/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS06",3/2/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS06",3/2/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS06",3/17/2015,"CROP02 (Potatoes)",9,5,10,150
"TZKIMS06",3/17/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS06",4/3/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS06",4/3/2015,"CROP02 (Potatoes)",9,6,20,3000
"TZKIMS06",4/3/2015,"CROP02 (Potatoes)",9,5,60,9000
"TZKIMS06",4/14/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS06",4/14/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS06",4/28/2015,"CROP02 (Potatoes)",9,5,20,2500
"TZKIMS06",4/28/2015,"CROP02 (Potatoes)",9,1,20,2500
"TZKIMS06",5/13/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS06",5/13/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS06",5/27/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS06",5/27/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS06",6/13/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS06",6/13/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS06",6/25/2015,"CROP02 (Potatoes)",9,6,20,3000
"TZKIMS06",6/25/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS06",6/25/2015,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS06",7/11/2014,"CROP03 (Peas)",12,5,3,3000
"TZKIMS06",10/4/2014,"CROP03 (Peas)",12,6,3,3000
"TZKIMS06",10/4/2014,"CROP03 (Peas)",12,3,10,10000
"TZKIMS06",2/5/2015,"CROP03 (Peas)",12,6,10,10000
"TZKIMS07",8/4/2014,"CROP01 (Potatoes)",9,1,20,3000
"TZKIMS07",8/4/2014,"CROP01 (Potatoes)",9,5,30,4500
"TZKIMS07",10/29/2014,"CROP01 (Potatoes)",9,5,10,1500
"TZKIMS07",10/29/2014,"CROP01 (Potatoes)",9,1,10,1500
"TZKIMS07",1/12/2015,"CROP01 (Potatoes)",9,1,40,6000
"TZKIMS07",1/12/2015,"CROP01 (Potatoes)",9,6,1320,425000
"TZKIMS07",1/12/2015,"CROP01 (Potatoes)",9,5,1360,431000
"TZKIMS07",1/30/2015,"CROP01 (Potatoes)",9,5,40,6000
"TZKIMS07",1/30/2015,"CROP01 (Potatoes)",9,1,40,6000
"TZKIMS07",2/12/2015,"CROP01 (Potatoes)",9,5,100,15000
"TZKIMS07",2/12/2015,"CROP01 (Potatoes)",9,1,100,15000
"TZKIMS07",3/13/2015,"CROP01 (Potatoes)",9,5,120,18000
"TZKIMS07",3/13/2015,"CROP01 (Potatoes)",9,1,20,3000
"TZKIMS07",3/13/2015,"CROP01 (Potatoes)",9,6,80,12000
"TZKIMS07",3/13/2015,"CROP01 (Potatoes)",9,2,20,3000
"TZKIMS07",5/21/2015,"CROP01 (Potatoes)",9,5,10,1500
"TZKIMS07",5/21/2015,"CROP01 (Potatoes)",9,1,10,1500
"TZKIMS07",6/3/2015,"CROP01 (Potatoes)",9,5,20,3000
"TZKIMS07",6/3/2015,"CROP01 (Potatoes)",9,1,20,3000
"TZKIMS07",8/4/2014,"CROP02 (Maize)",5,5,60,18000
"TZKIMS07",9/30/2014,"CROP02 (Maize)",5,1,20,6000
"TZKIMS07",9/30/2014,"CROP02 (Maize)",5,2,20,6000
"TZKIMS07",10/14/2014,"CROP02 (Maize)",5,1,10,3000
"TZKIMS07",10/14/2014,"CROP02 (Maize)",5,6,20,5000
"TZKIMS07",10/29/2014,"CROP02 (Maize)",5,1,10,3000
"TZKIMS07",11/29/2014,"CROP02 (Maize)",5,1,10,3000
"TZKIMS07",1/30/2015,"CROP02 (Maize)",5,1,20,6000
"TZKIMS07",5/21/2015,"CROP02 (Maize)",5,5,11,2200
"TZKIMS07",5/21/2015,"CROP02 (Maize)",5,1,11,2200
"TZKIMS07",6/3/2015,"CROP02 (Maize)",5,5,30,10500
"TZKIMS07",6/3/2015,"CROP02 (Maize)",5,1,30,10500
"TZKIMS07",6/17/2015,"CROP02 (Maize)",5,1,20,6000
"TZKIMS07",6/17/2015,"CROP02 (Maize)",5,5,80,24000
"TZKIMS07",10/14/2014,"CROP03 (Wheat)",13,6,20,12000
"TZKIMS07",10/14/2014,"CROP03 (Wheat)",13,3,80,48000
"TZKIMS09",8/18/2014,"CROP01 (Maize)",5,6,20,6000
"TZKIMS09",8/18/2014,"CROP01 (Maize)",5,5,20,6000
"TZKIMS09",9/15/2014,"CROP01 (Maize)",5,6,33,10000
"TZKIMS09",9/15/2014,"CROP01 (Maize)",5,5,425.5,127650
"TZKIMS09",10/1/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS09",10/14/2014,"CROP01 (Maize)",5,1,30,9000
"TZKIMS09",10/14/2014,"CROP01 (Maize)",5,6,2,600
"TZKIMS09",10/27/2014,"CROP01 (Maize)",5,6,60,15000
"TZKIMS09",11/24/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS09",12/8/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS09",2/18/2015,"CROP01 (Maize)",5,1,40,12000
"TZKIMS09",3/18/2015,"CROP01 (Maize)",5,6,240,120000
"TZKIMS09",5/16/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS09",5/16/2015,"CROP01 (Maize)",5,6,20,6000
"TZKIMS09",5/16/2015,"CROP01 (Maize)",5,5,60,18000
"TZKIMS09",6/10/2015,"CROP01 (Maize)",5,5,20,3000
"TZKIMS09",6/10/2015,"CROP01 (Maize)",5,2,20,6000
"TZKIMS09",7/17/2014,"CROP02 (Potatoes)",9,6,20,6000
"TZKIMS09",7/17/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS09",7/17/2014,"CROP02 (Potatoes)",9,5,80,12000
"TZKIMS09",8/1/2014,"CROP02 (Potatoes)",9,5,170,40000
"TZKIMS09",8/18/2014,"CROP02 (Potatoes)",9,5,20,5000
"TZKIMS09",8/18/2014,"CROP02 (Potatoes)",9,6,20,5000
"TZKIMS09",9/1/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS09",9/1/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS09",10/1/2014,"CROP02 (Potatoes)",9,6,160,53000
"TZKIMS09",10/1/2014,"CROP02 (Potatoes)",9,1,5,750
"TZKIMS09",10/1/2014,"CROP02 (Potatoes)",9,5,180,58000
"TZKIMS09",10/27/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",10/27/2014,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS09",11/10/2014,"CROP02 (Potatoes)",9,5,100,15000
"TZKIMS09",11/10/2014,"CROP02 (Potatoes)",9,6,80,12000
"TZKIMS09",11/10/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",12/8/2014,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS09",12/8/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS09",2/3/2015,"CROP02 (Potatoes)",9,6,120,30000
"TZKIMS09",2/3/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",2/3/2015,"CROP02 (Potatoes)",9,5,140,33000
"TZKIMS09",2/18/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS09",2/18/2015,"CROP02 (Potatoes)",9,6,1200,30000
"TZKIMS09",2/18/2015,"CROP02 (Potatoes)",9,5,1230,304500
"TZKIMS09",3/4/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS09",3/4/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS09",3/18/2015,"CROP02 (Potatoes)",9,5,360,111000
"TZKIMS09",3/18/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS09",3/18/2015,"CROP02 (Potatoes)",9,6,360,105000
"TZKIMS09",4/30/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS09",4/30/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",5/16/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",5/16/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS09",5/29/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS09",5/29/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS09",6/10/2015,"CROP02 (Potatoes)",9,2,10,1500
"TZKIMS09",6/10/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS09",6/10/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS09",6/24/2015,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS09",6/24/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS09",6/24/2015,"CROP02 (Potatoes)",9,6,20,3000
"TZKIMS10",7/30/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",7/30/2014,"CROP01 (Maize)",5,5,20,6000
"TZKIMS10",9/9/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",9/9/2014,"CROP01 (Maize)",5,5,180,52500
"TZKIMS10",9/23/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",9/23/2014,"CROP01 (Maize)",5,5,240,60000
"TZKIMS10",10/21/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",12/2/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",1/31/2015,"CROP01 (Maize)",5,1,30,12000
"TZKIMS10",2/12/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",5/10/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",6/4/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS10",6/4/2015,"CROP01 (Maize)",5,5,20,6000
"TZKIMS10",7/30/2014,"CROP02 (Potatoes)",5,5,50,7500
"TZKIMS10",7/30/2014,"CROP02 (Potatoes)",5,2,10,1500
"TZKIMS10",7/30/2014,"CROP02 (Potatoes)",5,1,40,6000
"TZKIMS10",8/12/2014,"CROP02 (Potatoes)",9,6,100,17500
"TZKIMS10",8/12/2014,"CROP02 (Potatoes)",9,5,100,17500
"TZKIMS10",8/26/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS10",12/2/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS10",12/2/2014,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS10",1/13/2015,"CROP02 (Potatoes)",9,5,240,70000
"TZKIMS10",1/31/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS10",1/31/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS10",2/12/2015,"CROP02 (Potatoes)",9,5,60,9000
"TZKIMS10",2/27/2015,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS10",2/27/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS10",4/23/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS10",4/23/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS10",5/10/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS10",5/10/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS10",5/25/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS10",5/25/2015,"CROP02 (Potatoes)",9,5,20,1500
"TZKIMS10",6/4/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS10",6/4/2015,"CROP02 (Potatoes)",9,1,20,300
"TZKIMS11",8/26/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS11",9/23/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS11",9/23/2014,"CROP01 (Maize)",5,5,80,24000
"TZKIMS11",11/4/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS11",1/17/2015,"CROP01 (Maize)",5,1,20,9000
"TZKIMS11",6/4/2015,"CROP01 (Maize)",5,5,30,9000
"TZKIMS11",10/7/2014,"CROP02 (Potatoes)",9,5,40,7000
"TZKIMS11",10/7/2014,"CROP02 (Potatoes)",9,6,40,7000
"TZKIMS11",12/16/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS11",12/16/2014,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS11",1/17/2015,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS11",1/17/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS11",2/2/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS11",2/2/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS11",2/27/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS11",2/27/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS11",5/10/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS11",5/10/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS11",5/25/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS11",5/25/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS12",7/31/2014,"CROP01 (Maize)",5,5,20,6000
"TZKIMS12",8/27/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS12",9/10/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS12",9/10/2014,"CROP01 (Maize)",5,6,6.59999990463257,2000
"TZKIMS12",9/10/2014,"CROP01 (Maize)",5,5,240,60000
"TZKIMS12",10/8/2014,"CROP01 (Maize)",5,6,40,10000
"TZKIMS12",12/3/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS12",1/14/2015,"CROP01 (Maize)",5,1,40,12000
"TZKIMS12",6/10/2015,"CROP01 (Maize)",5,5,22,6000
"TZKIMS12",6/10/2015,"CROP01 (Maize)",5,1,22,6000
"TZKIMS12",6/24/2015,"CROP01 (Maize)",5,5,60,18000
"TZKIMS12",7/16/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS12",7/16/2014,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS12",7/31/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",7/31/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",8/13/2014,"CROP02 (Potatoes)",5,1,10,1500
"TZKIMS12",8/27/2014,"CROP02 (Potatoes)",9,1,5,750
"TZKIMS12",11/6/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",11/6/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",12/3/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",12/3/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",12/17/2014,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS12",12/17/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS12",1/14/2015,"CROP02 (Potatoes)",9,6,960,227000
"TZKIMS12",1/14/2015,"CROP02 (Potatoes)",9,5,1000,230000
"TZKIMS12",1/14/2015,"CROP02 (Potatoes)",9,1,40,3000
"TZKIMS12",1/31/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",1/31/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",2/18/2015,"CROP02 (Potatoes)",9,6,40,6000
"TZKIMS12",2/18/2015,"CROP02 (Potatoes)",9,1,60,9000
"TZKIMS12",2/18/2015,"CROP02 (Potatoes)",9,5,120,18000
"TZKIMS12",3/4/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",3/4/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",3/18/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS12",3/18/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS12",4/15/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",4/15/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",4/30/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS12",4/30/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS12",5/16/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS12",5/16/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS12",7/1/2015,"CROP02 (Potatoes)",9,6,140,40500
"TZKIMS12",7/1/2015,"CROP02 (Potatoes)",9,5,240,40500
"TZKIMS13",9/18/2014,"CROP01 (Maize)",5,6,15,3000
"TZKIMS13",9/18/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS13",9/18/2014,"CROP01 (Maize)",5,5,40,12000
"TZKIMS13",10/2/2014,"CROP01 (Maize)",5,1,20,6000
"TZKIMS13",5/18/2015,"CROP01 (Maize)",5,5,4,800
"TZKIMS13",5/18/2015,"CROP01 (Maize)",5,1,4,800
"TZKIMS13",5/30/2015,"CROP01 (Maize)",5,1,20,6000
"TZKIMS13",5/30/2015,"CROP01 (Maize)",5,5,20,6000
"TZKIMS13",6/11/2015,"CROP01 (Maize)",5,1,30,9000
"TZKIMS13",6/11/2015,"CROP01 (Maize)",5,5,30,9000
"TZKIMS13",7/28/2014,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS13",8/13/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",8/13/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS13",9/3/2014,"CROP02 (Potatoes)",9,5,480,180000
"TZKIMS13",9/3/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",9/3/2014,"CROP02 (Potatoes)",9,6,480,180000
"TZKIMS13",9/18/2014,"CROP02 (Potatoes)",9,1,5,750
"TZKIMS13",9/18/2014,"CROP02 (Potatoes)",9,5,5,750
"TZKIMS13",10/2/2014,"CROP02 (Potatoes)",9,6,120,30000
"TZKIMS13",10/2/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS13",10/2/2014,"CROP02 (Potatoes)",9,5,200,42000
"TZKIMS13",10/16/2014,"CROP02 (Potatoes)",9,5,400,130000
"TZKIMS13",10/16/2014,"CROP02 (Potatoes)",9,6,380,125000
"TZKIMS13",10/16/2014,"CROP02 (Potatoes)",9,2,10,1500
"TZKIMS13",10/16/2014,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS13",11/12/2014,"CROP02 (Potatoes)",9,5,5,750
"TZKIMS13",11/12/2014,"CROP02 (Potatoes)",9,1,5,750
"TZKIMS13",12/25/2014,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",12/25/2014,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS13",1/10/2015,"CROP02 (Potatoes)",9,1,50,7500
"TZKIMS13",1/10/2015,"CROP02 (Potatoes)",9,6,120,20000
"TZKIMS13",1/10/2015,"CROP02 (Potatoes)",9,5,170,27500
"TZKIMS13",1/21/2015,"CROP02 (Potatoes)",9,5,1210,301500
"TZKIMS13",1/21/2015,"CROP02 (Potatoes)",9,2,10,1500
"TZKIMS13",1/21/2015,"CROP02 (Potatoes)",9,6,1200,300000
"TZKIMS13",2/4/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS13",2/4/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",2/19/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",2/19/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS13",3/5/2015,"CROP02 (Potatoes)",9,1,40,6000
"TZKIMS13",3/5/2015,"CROP02 (Potatoes)",9,5,40,6000
"TZKIMS13",3/19/2015,"CROP02 (Potatoes)",9,1,20,6000
"TZKIMS13",3/19/2015,"CROP02 (Potatoes)",9,5,60,9000
"TZKIMS13",4/3/2015,"CROP02 (Potatoes)",9,1,30,4500
"TZKIMS13",4/3/2015,"CROP02 (Potatoes)",9,5,30,4500
"TZKIMS13",4/16/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS13",4/16/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS13",5/18/2015,"CROP02 (Potatoes)",9,1,20,3000
"TZKIMS13",5/18/2015,"CROP02 (Potatoes)",9,5,20,3000
"TZKIMS13",5/30/2015,"CROP02 (Potatoes)",9,1,10,1500
"TZKIMS13",5/30/2015,"CROP02 (Potatoes)",9,5,10,1500
"TZKIMS14",7/17/2014,"CROP01 (Potatoes)",9,6,20,3000
"TZKIMS14",7/17/2014,"CROP01 (Potatoes)",9,4,20,3000
"TZKIMS14",7/17/2014,"CROP01 (Potatoes)",9,1,5,700
"TZKIMS14",7/17/2014,"CROP01 (Potatoes)",9,5,60,9000
"TZKIMS14",8/1/2014,"CROP01 (Potatoes)",9,5,20,3000
"TZKIMS14",8/14/2014,"CROP01 (Potatoes)",9,1,10,1500
"TZKIMS14",8/14/2014,"CROP01 (Potatoes)",9,5,30,4500
"TZKIMS14",8/28/2014,"CROP01 (Potatoes)",9,1,10,1500
"TZKIMS14",8/28/2014,"CROP01 (Potatoes)",9,6,10,1500
